docID,fashion,fashion,fashion,fashion,"life and style","life and style",fashion,fashion,fashion,music,fashion,fashion,fashion,fashion,fashion,fashion,fashion,"life and style",film,film,fashion,fashion,fashion,"television & radio",fashion,fashion,environment,technology,"life and style","television & radio",fashion,"television & radio",fashion,fashion,technology,"life and style",fashion,fashion,fashion,fashion,fashion,fashion,music,fashion,fashion,fashion,fashion,fashion,film,"television & radio",film,fashion,fashion,fashion,film,"life and style",music,"life and style","life and style",environment,film,film,fashion,fashion,fashion,music,"life and style",fashion,fashion,music,music,environment,music,"television & radio",technology,film,music,fashion,technology,environment,technology,fashion,music,technology,technology,film,fashion,environment,film,"life and style",environment,environment,fashion,fashion,"television & radio","television & radio",film,"television & radio",fashion,film,fashion,technology,"life and style","life and style",fashion,fashion,environment,"life and style",fashion,technology,fashion,environment,music,environment,"life and style",film,fashion,"life and style",fashion,fashion,music,environment,"television & radio",fashion,fashion,"life and style",fashion,"television & radio",music,"television & radio",environment,fashion,"life and style",environment,fashion,environment,"life and style",environment,fashion,music,fashion,technology,fashion,"life and style","life and style",fashion,film,fashion,"life and style",fashion,technology,music,fashion,fashion,environment,"life and style"
fashion,0.075179275710909,0.026469640484445,0.097431037127565,0.010071261271144,0.026502052343669,0.041531572089412,0.022569167619227,0.016210984901048,0.028458794052602,0.015515607043865,0.13760235483097,0.0041734866146748,0.026283309921558,0.0014130799718193,0.048710312746379,0.02982516528125,0.026477119694807,0.047887693761808,0.02627558397949,0.031323148899099,0.034321921271872,0.061344145321813,1,0.030973950446904,0.0067774366835912,0.042071407840839,0.016278904323644,0.015539945198223,0.030871951334114,0.038431742134277,0.076485279725946,0.026998739060787,0.02678379941499,0.046101772836272,0.023363708454546,0.031214048966811,0.040071486334312,0.11949033707435,0.055632131537331,0.070415180961916,0.021871986158034,0.02352282229842,0.032928957188225,0.10334734644414,0.027301155569163,0.034201371204064,0.025672896625508,0.074846509695893,0.028543004288371,0.022077235761519,0.030955172482937,0.013489990548187,0.03738312103991,0.010346447128335,0.02976175922491,0.036724627845057,0.028427095936226,0.028988520910321,0.026309134843037,0.0040103971145863,0.034510565064134,0.059194325895116,0.013691234918668,0.032409563159338,0.014106212674643,0.01108920496118,0.069865274552197,0.031268679848401,0.014397095416805,0.032925624897215,0.02408634089186,0.025691791753788,0.0071527480342736,0.046805044524696,0.017807444753499,0.016365079057934,0.008149280228657,0.014668297211559,0.024411342954435,0.018908278465478,0.0134665673474,0.019933313615112,0.011886902335264,0.0034347444689765,0.019098603194897,0.012583824627455,0.026170942171904,0.0063548852047757,0.066230281168448,0.031300496953266,0.020644369495101,0.018238871096686,0.049197007235939,0.065575545111566,0.038421948530116,0.028262200453033,0.0050014888489426,0.034764241907675,0.041164446423988,0.023152143231152,0.067914396190094,0.025572103097206,0.049189529166815,0.056708101655911,0.058368640648371,0.06717318834676,0.017361150540785,0.019632147867317,0.017754332256507,0.013333353689817,0.029107940039193,0.021889823766775,0.025143940794128,0.01385627976452,0.029960220467372,0.023811860639909,0.055933180551389,0.028053105654378,0.029384961835469,0.024819596940816,0.02408634089186,0.045815657976811,0.020125601769259,0.038181205329942,0.03993045616877,0.036374005919803,0.012476759483022,0.02590737863589,0.0075293304738419,0.024682626116604,0.018798844843835,0.014404995663371,0.013510621090377,0.02518375798469,0.034418031173235,0.006332402687,0.04216863254021,0.011567244903072,0.0097379545971522,0.0089900902183206,0.036730270033485,0.01895221492781,0.014338877958338,0.019651650211396,0.035885807107342,0.060506883717591,0.031130363503673,0.02318577864092,0.056691876903017,0.10681202574537,0.028163153093369,0.0090207064481853,0.041917289754834,0.020464499488182,0.0082369379045366,0.054047684937911
"television & radio",0.022702730190847,0.015754406524134,0.038336652901676,0.024820441559268,0.029608547331805,0.036419547966766,0.01541886261104,0.03924932361996,0.022385535930244,0.042179810832093,0.043550048711215,0.003884208030028,0.02499172366321,0.010852486186099,0.013076243763911,0.016473909125403,0.041606790846901,0.033520747723564,0.027129407025416,0.078985188861526,0.017336175385018,0.01916945499241,0.030973950446904,1,0.024173591499621,0.029741634523893,0.023977393810782,0.02977899223372,0.032583289493586,0.099504308307249,0.033495070484787,0.051741576292272,0.011881446769805,0.032332797049012,0.031194214181492,0.017703007685907,0.01560478288806,0.025155532526062,0.028812197731016,0.023532348700275,0.016780122457303,0.02256353555047,0.043118573602498,0.059265980570749,0.018748319521351,0.010097663320757,0.022180107595913,0.023039996676145,0.041627149683698,0.04348794044229,0.032175705380758,0.0099023980091943,0.032937011647974,0.031969055815452,0.067759187196428,0.020141839529332,0.045394218174289,0.044267025705943,0.022789927403635,0.0078733979782224,0.073180173390563,0.094628595662959,0.027867749129193,0.014418252997908,0.022778048481857,0.024315585396412,0.024687649241414,0.025489401416713,0.017479863449516,0.043114210159273,0.048488939726611,0.060823408288638,0.012719411131615,0.087162323269567,0.025465339839489,0.018184865679955,0.011728136281954,0.020178818570285,0.047146489154712,0.022884660491013,0.048887166607292,0.022969379426492,0.020098759317613,0.0070539047575851,0.030029529119742,0.042055085474196,0.022334471451189,0.01517656752387,0.033527185050115,0.029632638843326,0.017457400304291,0.030749080520694,0.05959512757341,0.044146855774709,0.065087662576332,0.048093696390492,0.02226180974161,0.04352842694494,0.0493662974018,0.024093091769766,0.044922891070593,0.033732841437824,0.02916385774738,0.034607403008405,0.046472853009267,0.045748197559978,0.01591819431294,0.031984841480146,0.033620342711216,0.016538694934575,0.015984914942325,0.020629400067115,0.030319944645395,0.016668282536518,0.022930111985075,0.086089724409845,0.017930704171769,0.017475836736883,0.045132225289101,0.029914423542204,0.048488939726611,0.025607960595768,0.024010505532459,0.04617029111842,0.027033654206362,0.028109404506848,0.027092899310566,0.039565885667181,0.013676580548771,0.036566112261986,0.022752213146207,0.030845502568669,0.0092912123451194,0.025445636875589,0.045950144002118,0.01189585623544,0.034127805834236,0.01117540177432,0.015167151426595,0.027606289217429,0.021012561405042,0.035219600287268,0.015911896910178,0.023683933118917,0.034052341363193,0.028087784236634,0.041994231735746,0.048312765861363,0.021044124072193,0.041688367991718,0.070154064150458,0.028145359718785,0.0366492577256,0.0092934912078258,0.016362033437874,0.05633724620029
fashion,0.019699263155319,0.0072903815454808,0.015966129134183,0.031389182400419,0.013320533991778,0.021385158536611,0.03508524155487,0.017100810405488,0.035930525571333,0.011241517944666,0.041150163658104,0.0319738156339,0.011228015891729,7.768061726853E-5,0.017983326269497,0.022583600694352,0.02118973524721,0.039136688890043,0.0070525109582424,0.0311060228318,0.012461333280976,0.0057888719058374,0.0067774366835912,0.024173591499621,1,0.018733177408135,0.0045023606211904,0.010475051645973,0.027359107475884,0.022916646796773,0.02207860860648,0.011195765802704,0.00012249958571851,0.013552964787738,0.0048096206173475,0.039685887395189,0.0077059750704255,0.024760055324454,0.034153242073668,0.024722012146213,0.051905964622745,0.022737471026655,0.017677186701151,0.009693932890397,0.054620830569977,0.0016258928753212,0.011714900626623,0.019158087510142,0.0030798471666393,0.015400243097621,0.012368798146691,0.0021106456964556,0.016540324017317,0.010224649810303,0.020386667014897,0.019620160549042,0.012843550003896,0.02789397445307,0.0220671240498,0.0021638173844097,0.014599534380213,0.039560996534031,0.0078581437755072,0.0081762415406309,0.0037193504388965,0.010553493352369,0.0089481882055615,0.0068149930897425,0.012699506748903,0.017675397833985,0.018677429144138,0.017075675930795,0.0029835037056811,0.017152081031907,0.010961883574945,0.004965664037158,0.006112804698877,0.028555928838924,0.0062305172575674,0.014750170105487,0.014726656394004,0.01073520297145,0.015646682699014,0.0046675696842364,0.0091308605838719,0.01366994114165,0.0098739462286002,0.0048856714567441,0.014038963325069,0.010811306134203,0.0079900357799339,0.0063476543849238,0.014570933947166,0.02406163189166,0.010509480029332,0.0025781233350779,0.0053025291196123,0.0158623797278,0.030920207379207,0.012636458113608,0.025448289062492,0.03032183748707,0.0079857988602947,0.024002906335778,0.0069693587264827,0.016512698143745,0.0059353218067905,0.0036352277269482,0.015172200635975,0.0076967895867179,0.013358713064199,0.0090215121330477,0.01094865179592,0.0052498782677672,0.010656999634447,0.023049806477938,0.018204123001091,0.068224021975954,0.0031746639653044,0.046528282201144,0.018677429144138,0.014412993611418,0.013095556330575,0.013733945104308,0.01651433418456,0.024923514769547,0.02133453618069,0.0069187104281952,0.018722903858706,0.0069304535082518,0.014664801967005,0.024060110360022,0.0064738782287041,0.0163142496633,0.0085652402211092,0.0081493150243942,0.023223191573572,0.0040334368376806,0.024683574616105,0.0036166546720587,0.011125086358614,0.0075898905447385,0.013007954858854,0.022167292822722,0.035326067521105,0.009586995753329,0.013899039421835,0.014994492967131,0.020494821331121,0.020661183964159,0.019804315434813,0.017954292703323,0.010990157019706,0.021928662276089,0.0093164712413499,0.057115035924052
fashion,0.057693455160192,0.02925015456936,0.065619264420008,0.013302754500954,0.012955359805974,0.044241724266007,0.01629980846464,0.038889586343029,0.015007764152169,0.037705958891819,0.0917635764595,0.0035829880201048,0.12967488589526,0.026296407490125,0.018390313494643,0.056413125929971,0.39750386372974,0.052682988337459,0.026308540167222,0.032664612999834,0.041241479182743,0.053226905623591,0.042071407840839,0.029741634523893,0.018733177408135,1,0.014313787755563,0.01848014132908,0.050848633999086,0.038258316483661,0.10779878346356,0.023829452293998,0.007377908669683,0.059063720466292,0.022992980772718,0.07526212437943,0.038159672285701,0.071218339810685,0.061426439819245,0.027531052561395,0.027416596142432,0.018040565725131,0.02198185069423,0.092149945494139,0.021257065735897,0.0091200696715056,0.021563871696194,0.083480004228651,0.011676303490451,0.018393441488423,0.027373872503512,0.017901920815378,0.086130853130156,0.038263445275448,0.018146167938107,0.017075014311403,0.027092479097329,0.041013191045343,0.012923847146012,0.015394695322952,0.033086381941539,0.041209787068033,0.025765586866742,0.012048651599214,0.032076041738802,0.01170877948127,0.088163860001253,0.034610902423575,0.02855213131301,0.021979626210685,0.034109095649784,0.030132494256792,0.0087756829353356,0.03699622697192,0.018943038037606,0.047694418134643,0.0081773438735732,0.02754238863208,0.031982265092845,0.027393226210176,0.042647814617999,0.070303746146839,0.022080150595839,0.014167652637895,0.025937503716545,0.013000549050244,0.05984992185491,0.012925207713425,0.042003617716673,0.031222835220977,0.0088505652528411,0.010091890826972,0.06700364065988,0.060844876368066,0.036388907448519,0.012701997177987,0.0077878584036047,0.042270602655468,0.066680068929152,0.021212900449009,0.11195088612832,0.020419725321369,0.021782152303657,0.056187872353271,0.098398894599369,0.041319550610635,0.016067245640255,0.021667581261828,0.015497077933823,0.031328542847614,0.030449793624623,0.030170391003961,0.015665548155864,0.0094526149012486,0.019701299810687,0.026456556422134,0.049360681984849,0.025098368926493,0.034285935605197,0.0095344133854306,0.034109095649784,0.010063318192846,0.0061098745402214,0.049605405339911,0.066779888335502,0.028260847391068,0.03989887040293,0.012229098985117,0.016172015161273,0.018123951485876,0.027234685073913,0.026020025374418,0.0039300640477158,0.02200569006736,0.026104072119556,0.0081337352847175,0.036308038109761,0.0098869360862561,0.018387672136619,0.013172201260983,0.022540330470045,0.050515458445866,0.044271190659656,0.0059708884077015,0.088282427861266,0.13983023138381,0.07495626329961,0.026060390245047,0.020896327855834,0.058844353347041,0.054888604399556,0.020305210485544,0.03879266484808,0.0053832822244467,0.0095075622594465,0.058659476338914
environment,0.017389150012248,0.027443053976002,0.036548369990586,0.0079486487741762,0.031210720915496,0.012013190136237,0.0020812156258544,0.025078623027843,0.013921758640836,0.0050276397126772,0.0086600236330297,0.0072320873256078,0.014364722159146,0.003264458614415,0.0078023525857154,0.028067490654603,0.016838575007563,0.015847384496415,0.00015053634451297,0.012639032726174,0.0068604940304071,0.0065900448198669,0.016278904323644,0.023977393810782,0.0045023606211904,0.014313787755563,1,0.023534776341452,0.0083880873382006,0.01176187181643,0.0034607424027168,0.012436506472979,0,0.0047247793297381,0.040066838576042,0.012737227494102,0.017811038025054,0.013780920281543,0.013956373559767,0.014492571005296,0.0092143899637386,0.0044475339220786,0.013382619791467,0.014848502559419,0.010834245675953,0.031815639333195,0.0035436747425172,0.0090731084397873,0.009177958721885,0.011246470699984,0.0078138846856471,0.018932339896246,0.0090038686043264,0.014754069337383,0.016786094004892,0.015907129972621,0.020502343121809,0.010099990831224,0.020654617922398,0.03805388274035,0.010872714041915,0.016714833178866,0.008355023400023,0.0035582193749002,0.00077877847793129,0.014482796760362,0.0064752508813521,0.015967530365686,0.0081054408299988,0.013381265518892,0.01771003757546,0.12407994612623,0.054476795439442,0.021377968364387,0.0080940503917794,0.011660786560962,0.0051531885877347,0.012252579782998,0.0088825587982956,0.010566124004231,0.018001477793901,0.018860382771485,0.004292959220659,0.0046102577507478,0.0049177252344563,0.016375428026797,0.0053140710869545,0.082766019646022,0.016381246439109,0.019183325408671,0.026991838572464,0.044956867083602,0.01497152124999,0.017184639186806,0.016450000448601,0.008477343052433,0.003251770031135,0.010852027083058,0.021522351348503,0.01070394998114,0.017343136095203,0.012321846441189,0.04026266943599,0.013920696838883,0.023183083988853,0.015897723482017,0.0069685818336219,0.049219005824677,0.01572360024699,0.042667455675517,0.0027468558541496,0.060453827613473,0.0053417158611188,0.0048613628981354,0.0029408146387393,0.013529425175747,0.028162161003164,0.0060548519585709,0.0046798458626818,0.0099941905001948,0.01771003757546,0.013247594560047,0.0033513056557477,0.013762058334391,0.016299553268012,0.0194330970375,0.0075951925434583,0.0087725254317477,0.005285319502316,0.0075032656526039,0.010504971466276,0.013003614702048,0.0017654709882907,0.011446849499064,0.010009301377294,0.046017495528767,0.011930342934591,0.023647799232342,0.0052560493109577,0.01093378574659,0.031145169521913,0.02673091517835,0.012548453648739,0.010644492991309,0.010658886334633,0.017981124558449,0.023434863922961,0.007947181245786,0.0071677664704705,0.015703709605152,0.021591087121617,0.0016168001865478,0.0082465343659272,0.0053933466355956,0.052173939173604,0.031031755684081
technology,0.0058737955941916,0.0080513627088674,0.012197399379608,0.00050524496579723,0.018658252557037,0.024115414840554,0.018754925813121,0.033081203407333,0.013308103911178,0.015173549104598,0.0076175376273002,0.0014782297307247,0.011733030025516,0.014219393037029,4.3804173719752E-5,0.0089462050739237,0.0097099273655514,0.01143177933615,0.016678662711801,0.049666301369489,0.0054517515117756,0.020680260783852,0.015539945198223,0.02977899223372,0.010475051645973,0.01848014132908,0.023534776341452,1,0.017213691414974,0.021516606985785,0.0067515474345021,0.019914481450591,0.00020243397258401,0.013312446005876,0.023625122616502,0.029588819605379,0.010531499926988,0.0048162222983783,0.0033138038854848,0.0055009737495553,0.013339148240734,0.017778790161457,0.017737244812153,0.0099993261243729,0.01644380781964,0.012290952834132,0.028443921024319,0.019474160416992,0.0037309023571852,0.01776822852971,0.021190173453389,0.016349901600286,0.014406854271126,0.024806570099077,0.027503838776482,0.015926603099574,0.016970252580601,0.012577157208175,0.01566227321205,0.012614289091686,0.020128399368387,0.036217944130625,0.017811001601412,0.0046090437354134,0.00047378523749031,0.021512573516794,0.0051456415636298,0.011287364548206,0.022045173542387,0.017735449867324,0.021229231870495,0.023962590847071,0.042903052596725,0.02027936403864,0.0085886663642979,0.0079911703308253,0.016215942307197,0.021254036615388,0.015250661803253,0.017449660559127,0.039001704763773,0.020674830469946,0.013720962059804,0.012528822433678,0.01340993221261,0.025497577771643,0.0072814960959283,0.020508749911682,0.011403719796505,0.029583738378361,0.0074766821339628,0.013605785210936,0.02349769577866,0.0059579424700222,0.024013626051579,0.015488714177373,0.0029772446735544,0.012625371638615,0.046862340807727,0.0073776718304842,0.02499875062849,0.016107060705654,0.0097506118129947,0.03920767974719,0.017767699953719,0.024642999164543,0.019495769159713,0.0086181360177151,0.029503265083267,0.2431049181812,0.0041236714135702,0.013144641418043,0.004588634044914,0.0047449247736584,0.0073369491607306,0.01533557130991,0.0066230303008588,0.025025032340159,0.021373719571545,0.032817143640025,0.021229231870495,0.0096139079529512,0.0095407301619089,0.036437390146182,0.015173509438424,0.02171091022617,0.017177967323262,0.038373229281828,0.011929909729081,0.017429040617884,0.017348668839816,0.014864646356163,0.00072497778516236,0.031098761886714,0.0096658323444142,0.019733137945577,0.0070149596391337,0.0091130105979592,0.011935707495344,0.0083215610825803,0.013657918796768,0.031602257191472,0.021343488244005,0.018675300791942,0.011147530252046,0.0040147717040072,0.021072927624278,0.010983207724383,0.0078267870397015,0.020586468484871,0.031144534711116,0.040607141849802,0.020097872618387,0.0072692935577784,0.008681756068974,0.022239210507493
"life and style",0.052484957177017,0.036465296491607,0.057487300530236,0.013899268563424,0.02512262240311,0.0232397847741,0.02365673328727,0.037683590956131,0.019979162036157,0.018772186039375,0.058277587120673,0.022152513559189,0.046255014287155,0.036001948620309,0.01560836324107,0.043282920283788,0.032886559039485,0.023870534905061,0.025419156996899,0.028596505961352,0.012617460419206,0.03210051485062,0.030871951334114,0.032583289493586,0.027359107475884,0.050848633999086,0.0083880873382006,0.017213691414974,1,0.026831282214182,0.034054378062813,0.019653434449052,0.047714450902012,0.021281434616613,0.014965815403428,0.021483006035771,0.022721165091623,0.034470245804301,0.056763004870723,0.027524898684412,0.019260098211369,0.010553167052926,0.016659943445613,0.062362126370524,0.021976479061986,0.014534034718436,0.020747015310469,0.059202025809505,0.0063873575060112,0.014023175139499,0.011818389122879,0.020723564818693,0.057868341120163,0.02893551812647,0.038966178149733,0.0088827913243018,0.019564641734947,0.014914934285833,0.020689283881615,0.013397004787261,0.022040212132538,0.028412931984456,0.028641951928949,0.013443342835678,0.020188560641691,0.018868925728008,0.055260194967715,0.030367642435327,0.03132859478752,0.016837866341553,0.019276473703931,0.028870109947603,0.017438607260965,0.023785552263653,0.016734732223053,0.015395158195013,0.003361063498382,0.015146880665696,0.06302749975261,0.027330069660547,0.025573952273091,0.082536786949888,0.014201806024624,0.0096435396443092,0.014190276327445,0.016523485051362,0.016805692272631,0.031095552396091,0.034715473731345,0.033742327508535,0.0073904877630446,0.013948578693166,0.040682666023573,0.027873702497686,0.015749137754486,0.0083995414689411,0.0039575106435825,0.017993725032878,0.066041347397504,0.010205838973088,0.080064293522353,0.026479539985545,0.038327549000203,0.015799439168209,0.033287909216894,0.027064362741374,0.019587580770669,0.017770125253763,0.019135826728266,0.015175620150564,0.024643292283215,0.014236755269602,0.021668083372874,0.011631942409316,0.018091655480113,0.017977877758292,0.018077868389817,0.019929542441645,0.021588430841443,0.0094310398873291,0.019276473703931,0.013276106037988,0.0078526551873333,0.04658409565206,0.033920998508903,0.025273070591578,0.033961656086925,0.016585407520967,0.014712477042996,0.010273702144664,0.027171894049363,0.016928414664023,0.0023422983793426,0.01628595512769,0.025542837219712,0.01744106856385,0.013632304366484,0.0097381043173911,0.010169695927472,0.015256847826413,0.014983581973576,0.015553621552009,0.015681730236095,0.0215140682926,0.023065217243827,0.024260885143749,0.026481373235874,0.02521959377743,0.019754922747379,0.061625663180844,0.031940938668673,0.011689333470818,0.034582688864379,0.011433104317769,0.019895011993721,0.021122462783636
"television & radio",0.032848080413556,0.030571736617072,0.053758961991391,0.028939348643642,0.033455848668264,0.084417977783901,0.021419448993461,0.028139906996025,0.016131369982068,0.041921337813008,0.04474175588583,0.016427442978594,0.028850977389445,0.016741402297921,0.015436101841564,0.029639398122054,0.03155248275019,0.05011258586311,0.03842149866145,0.09881634093811,0.01287939771369,0.039279285351142,0.038431742134277,0.099504308307249,0.022916646796773,0.038258316483661,0.01176187181643,0.021516606985785,0.026831282214182,1,0.20833586753059,0.059552857745008,0.0020688053166324,0.035457006923583,0.020514359751082,0.029419299314231,0.029618415597143,0.03666075939889,0.026834426303549,0.018676749269995,0.029391647505872,0.02511452005917,0.050172613113074,0.046433469889423,0.032111324470574,0.011191816263827,0.018179285863877,0.034436063037711,0.046157160506656,0.0654160500639,0.059012797142438,0.034509791969379,0.038831401856167,0.048090828373187,0.059582919826117,0.017486989347446,0.04709712620646,0.05937046805726,0.028940789263252,0.014037396741488,0.068994779875641,0.16604595494754,0.019624821239189,0.011367865861693,0.020035894647063,0.032072259957293,0.028383134487166,0.030189979806564,0.027472237071643,0.050167535826641,0.055479822511719,0.046666336697744,0.023332559187821,0.11462763262769,0.031773674472106,0.053734192230158,0.026993915879607,0.015818745565256,0.02115883053019,0.02006864879104,0.024738162504448,0.029655994746714,0.036136703727948,0.01041471579753,0.026156280875064,0.056568852852914,0.022595644772062,0.019755773019423,0.059092793566455,0.036675372329931,0.014526795131781,0.014663776150163,0.06919610029662,0.053191016261195,0.099500576281637,0.0459837308738,0.034446494478534,0.065917872021257,0.036462293958329,0.045702921011062,0.067311160115585,0.029621625355868,0.027321483151929,0.043079358145183,0.041031255858899,0.050386413005427,0.018690661647111,0.026052632948555,0.038120853335735,0.011502630011641,0.024164007842156,0.020921234672654,0.032854407545641,0.028311847614562,0.028569247307301,0.065508877938341,0.023814364742533,0.029778825076447,0.059505394822224,0.018824259675425,0.055479822511719,0.025286535165076,0.027356083301823,0.048543463329057,0.0305460011847,0.029174442992934,0.024951797106399,0.026669651681007,0.028388959129816,0.045764853253234,0.019952499405854,0.023224603473104,0.013928075099758,0.025386684215706,0.036606520741066,0.01543934084221,0.030906952572161,0.012730941739487,0.022032961936687,0.031685676457784,0.022740194321838,0.03360474566508,0.017461078419514,0.042957472619121,0.033583184050739,0.030039462727904,0.062858872608319,0.036305907116437,0.022691100715764,0.062533822613964,0.072638716673524,0.028140807429372,0.030289017804756,0.017971157367275,0.010539066742051,0.059037806617997
fashion,0.052831363947393,0.042466040845423,0.10708340117188,0.020352483131546,0.023620967634481,0.044815802960278,0.030269118394492,0.019916274614125,0.020325499349713,0.011163885484576,0.093079648338316,0.0051925276734811,0.072245796297061,0.0090018162627532,0.036074398370774,0.034906011472427,0.057597678887509,0.033776785532902,0.029407386661541,0.037719970783035,0.01523922271383,0.059181376497396,0.076485279725946,0.033495070484787,0.02207860860648,0.10779878346356,0.0034607424027168,0.0067515474345021,0.034054378062813,0.20833586753059,1,0.02258759880852,0.0040051310484591,0.032227621919374,0.010540232299874,0.029485924175377,0.047911116053408,0.087653596224362,0.07574205012479,0.040531080885711,0.037279531262682,0.021824740012535,0.026570984453395,0.12754395772854,0.035583918305971,0.0063480035805754,0.058942852464774,0.068860535386329,0.024916543119579,0.025886774931883,0.031991238954918,0.013217280824406,0.044570620130495,0.033085174065335,0.013403038842191,0.021541764224576,0.017512277117314,0.031315666515213,0.034619997978538,0.0094443864596675,0.030786600707396,0.045246073619021,0.029899659893544,0.026417790125353,0.089073113934921,0.0089072990957202,0.072830102582426,0.044814156887566,0.011253578318649,0.026568295566161,0.033341147382942,0.020966850571912,0.021258021772939,0.063582507244282,0.012218102609183,0.0084535907270247,0.0095964144920935,0.02724245191311,0.030841306706496,0.0084690689784792,0.017810866574645,0.049182277397873,0.019385391372503,0.0015448103494277,0.010649315077433,0.0060209188620695,0.055717853238032,0.0055694612956889,0.077215838494951,0.035993288109072,0.0068100336102271,0.017837470190862,0.065654589528293,0.070043890412219,0.025508994602959,0.013573993728943,0.013985190775298,0.03385781056587,0.056689571035311,0.020001106244238,0.14324212659922,0.044701196839643,0.024363439216103,0.030807515370729,0.038873307129981,0.034995899171343,0.008997543291353,0.0046027899081999,0.023928787572267,0.0087505085424889,0.044372440206511,0.0081245091745413,0.023264019772291,0.01103420784373,0.016352264492006,0.016913290162496,0.02469975054927,0.035006338031865,0.020334906898245,0.0091086377953653,0.033341147382942,0.021385433281873,0.017058028752508,0.052418662553456,0.049780922755196,0.019565650504383,0.036943138088832,0.026578236679778,0.0087650370668215,0.026763262047016,0.0084200533638659,0.018683789717762,0.0012642800126153,0.0076594128259873,0.031312771291279,0.011259392360358,0.069140001181225,0.0078131538796799,0.023696178110287,0.018913949974237,0.057061197454055,0.013337214889917,0.016958266647072,0.02233035710715,0.099359750280172,0.076595381845291,0.036311902520918,0.037944002298981,0.014103798709265,0.037776027797969,0.023269363429141,0.011810871704182,0.049240396727857,0.006771706664752,0.0042421382897216,0.031006644110304
"television & radio",0.021476636799341,0.011019845330116,0.036992729870745,0.0085133623468678,0.022604763479186,0.047960005169466,0.016760860750571,0.022419886361242,0.021345474900879,0.058466569590055,0.037271399542322,0.0056669162865205,0.017700194095304,0.013746317243745,0.018669864901832,0.01037772309021,0.017194844288178,0.035968591525666,0.029642227709262,0.04169374441166,0.011341354228555,0.016954876094138,0.026998739060787,0.051741576292272,0.011195765802704,0.023829452293998,0.012436506472979,0.019914481450591,0.019653434449052,0.059552857745008,0.02258759880852,1,0.012839560173038,0.022166198649875,0.018270581536987,0.011988757680166,0.015759229818487,0.018076997947693,0.022325689345572,0.010069105120291,0.012591174961734,0.016017359688082,0.080969509480047,0.020968202824836,0.0092690017200756,0.010787608288199,0.035422057029559,0.031603667300227,0.015901995577293,0.035363306268056,0.019063155464312,0.0065644076553653,0.039421577516239,0.038786580733143,0.031941318170845,0.020332722797122,0.055803651261893,0.050979896190562,0.024724498266157,0.016513819660174,0.044777275065714,0.072408460036364,0.025648662347604,0.0043401444087639,0.0080573579949136,0.062747071416852,0.034284812175219,0.025576220511471,0.031503674742642,0.080961315659424,0.085082749187272,0.059580642832947,0.026326282934479,0.074052619490834,0.017667668790693,0.023778040464192,0.016095665667255,0.014942004936466,0.03662533214281,0.02902722991568,0.028969685140533,0.041827656318175,0.062725639110541,0.010989631785154,0.038634514642341,0.032978651814601,0.014517636443208,0.026121466758532,0.028656397839904,0.020772064629682,0.010598754023983,0.012515807469935,0.033397933845211,0.027144554920148,0.095032575984717,0.10789693163218,0.011035373511822,0.025790644317345,0.037852059607277,0.027188763217632,0.035271922562829,0.039316879615312,0.023113372241121,0.02916789809338,0.029283543183467,0.02561885671977,0.012380618044465,0.021294599871223,0.020612997246256,0.0088713073877039,0.019088189001071,0.042032675637196,0.064501128963716,0.0089158501660045,0.015103457403538,0.041320756011669,0.019493724903732,0.013827387050135,0.027206936534288,0.012373050228393,0.085082749187272,0.016183312686367,0.049416832981799,0.034539062381839,0.02636242912055,0.023201912884353,0.017880559593768,0.026048179516103,0.030072046561755,0.021832111141454,0.028859231813592,0.012012788039126,0.0047042309834371,0.036491117698688,0.016604354253027,0.012616995325804,0.015866166329313,0.0092319913964334,0.0093902668943326,0.030543459901229,0.027218573165871,0.028118398205404,0.017174084027027,0.031053257606141,0.030323017822476,0.018350866676061,0.047774471175928,0.026744116130568,0.0077884350781487,0.029572576643047,0.053890874152454,0.04512527899799,0.024750907436699,0.013785011115773,0.027331660450111,0.04105660717934
